,country,keyword,topic,subtopic,user,date,text,favorite_count,followers_count,url
2445,Unknow,climate,Manufacturing/Construction,Construction,Santosh46621062,Sat Feb 13 10:40:03 +0000 2021,"RT @pbhushan1: Read: Mindless ‘development’ could bring more calamities like Chamoli&amp;Kedarnath floods.
The people of Reni protested against…",0,37,no url
2446,Unknow,climate,Manufacturing/Construction,Construction,Bethebe86975338,Sat Feb 13 11:14:11 +0000 2021,"RT @pbhushan1: Read: Mindless ‘development’ could bring more calamities like Chamoli&amp;Kedarnath floods.
The people of Reni protested against…",0,2,no url
2447,Unknow,environment,Manufacturing/Construction,Chemicals,GA01R7654,Thu Feb 18 16:21:29 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,276,no url
2448,India,environment,Manufacturing/Construction,Chemicals,ankittanand,Thu Feb 18 16:04:40 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,42,no url
2449,Unknow,environment,Manufacturing/Construction,Chemicals,sanjay_coop,Sun Feb 14 11:43:36 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,166,no url
2450,India,environment,Manufacturing/Construction,Chemicals,Rahulvats16,Sun Feb 14 15:57:42 +0000 2021,"RT @baskodigama: @rupikaur_ Madam, punjab Haryana farmers use too much chemicals as fertilizer. Even underground water is polluted. Even th…",0,281,no url
2451,India,environment,Manufacturing/Construction,Chemicals,smakdam,Sun Feb 14 16:31:28 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,483,no url
2452,Unknow,environment,Manufacturing/Construction,Chemicals,RajeshK87558617,Sun Feb 14 16:41:45 +0000 2021,"RT @baskodigama: @rupikaur_ Madam, punjab Haryana farmers use too much chemicals as fertilizer. Even underground water is polluted. Even th…",0,3,no url
2453,Unknow,environment,Manufacturing/Construction,Chemicals,nakulpathak1962,Sun Feb 14 16:46:01 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,2111,no url
2454,Unknow,environment,Manufacturing/Construction,Chemicals,jeetendrabjp0,Sun Feb 14 17:15:30 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,1535,no url
2455,Unknow,environment,Manufacturing/Construction,Chemicals,anirudhavik,Sun Feb 14 17:54:21 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,791,no url
2456,Unknow,environment,Manufacturing/Construction,Chemicals,ShashankMshr,Sun Feb 14 20:20:56 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,182,no url
2457,Unknow,environment,Manufacturing/Construction,Chemicals,lalitk_98,Mon Feb 15 00:50:51 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,1160,no url
2458,India,environment,Manufacturing/Construction,Chemicals,dharmeshajani,Mon Feb 15 02:24:22 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,63,no url
2459,Unknow,environment,Manufacturing/Construction,Chemicals,icjha_iffco,Mon Feb 15 04:07:12 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,821,no url
2460,Unknow,environment,Manufacturing/Construction,Chemicals,PurnimenduMish1,Mon Feb 15 04:30:50 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,35,no url
2461,Unknow,environment,Manufacturing/Construction,Chemicals,pandey909,Mon Feb 15 04:57:30 +0000 2021,"RT @baskodigama: @rupikaur_ Madam, punjab Haryana farmers use too much chemicals as fertilizer. Even underground water is polluted. Even th…",0,855,no url
2462,Unknow,environment,Manufacturing/Construction,Chemicals,IffcoPKSingh,Mon Feb 15 05:05:39 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,302,no url
2463,Unknow,environment,Manufacturing/Construction,Chemicals,AajugiyaKishor,Mon Feb 15 05:58:01 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,32,no url
2464,India,environment,Manufacturing/Construction,Chemicals,chorvadiya,Mon Feb 15 06:16:18 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,10,no url
2465,Unknow,environment,Manufacturing/Construction,Chemicals,SureshbhaiBChu1,Mon Feb 15 09:19:37 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,615,no url
2466,Unknow,environment,Manufacturing/Construction,Chemicals,ncuicoop,Sun Feb 14 16:17:18 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,3393,no url
2467,India,environment,Manufacturing/Construction,Chemicals,RiddheshBJP,Sun Feb 14 15:52:39 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,145,no url
2468,India,environment,Manufacturing/Construction,Chemicals,sagarkhambhayta,Thu Feb 18 15:57:05 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,17,no url
2469,Unknow,environment,Manufacturing/Construction,Chemicals,krupashankarmr,Sun Feb 14 15:45:13 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,1,no url
2470,Unknow,environment,Manufacturing/Construction,Chemicals,anilkum33451912,Sun Feb 14 11:50:54 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,2,no url
2471,Unknow,environment,Manufacturing/Construction,Chemicals,107238brajesh,Sun Feb 14 12:21:00 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,70,no url
2472,Unknow,environment,Manufacturing/Construction,Chemicals,iffcoyogendra,Sun Feb 14 12:39:44 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,5181,no url
2473,India,environment,Manufacturing/Construction,Chemicals,rahulkathiriya8,Sun Feb 14 12:40:23 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,73,no url
2474,Unknow,environment,Manufacturing/Construction,Chemicals,satyasitu6471,Sun Feb 14 12:49:43 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,4,no url
2475,Unknow,environment,Manufacturing/Construction,Chemicals,pravinagauswami,Sun Feb 14 13:03:34 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,81,no url
2476,India,environment,Manufacturing/Construction,Chemicals,iffcoashu,Sun Feb 14 13:13:35 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,138,no url
2477,Unknow,environment,Manufacturing/Construction,Chemicals,shivskhandelwal,Sun Feb 14 13:42:47 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,811,no url
2478,India,environment,Manufacturing/Construction,Chemicals,HiteshkumarBDa1,Sun Feb 14 13:45:03 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,96,no url
2479,Unknow,environment,Manufacturing/Construction,Chemicals,bhola_aditya,Sun Feb 14 14:01:49 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,401,no url
2480,Unknow,environment,Manufacturing/Construction,Chemicals,rajparaenter,Sun Feb 14 14:09:22 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,103,no url
2481,Unknow,environment,Manufacturing/Construction,Chemicals,Dhruwangm21,Sun Feb 14 14:32:19 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,75,no url
2482,Unknow,environment,Manufacturing/Construction,Chemicals,Rajanik61436892,Sun Feb 14 14:51:51 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,84,no url
2483,Unknow,environment,Manufacturing/Construction,Chemicals,Kiran5_sai,Sun Feb 14 14:58:36 +0000 2021,"RT @baskodigama: @rupikaur_ Madam, punjab Haryana farmers use too much chemicals as fertilizer. Even underground water is polluted. Even th…",0,615,no url
2484,India,environment,Manufacturing/Construction,Chemicals,vatsvinaykarn,Sun Feb 14 15:08:36 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,142,no url
2485,Unknow,environment,Manufacturing/Construction,Chemicals,AyushiS72171378,Mon Feb 15 09:25:29 +0000 2021,"RT @baskodigama: @rupikaur_ Madam, punjab Haryana farmers use too much chemicals as fertilizer. Even underground water is polluted. Even th…",0,7,no url
2486,Unknow,environment,Manufacturing/Construction,Chemicals,ashoksolankiV,Mon Feb 15 10:54:26 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,500,no url
2487,Unknow,environment,Manufacturing/Construction,Chemicals,NKSharma3110,Mon Feb 15 13:25:21 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,47,no url
2488,India,environment,Manufacturing/Construction,Chemicals,jaiswalram25,Mon Feb 15 13:40:13 +0000 2021,RT @Dileep_Sanghani: Hon. PM Sh. @narendramodi Ji blessed for developing Nano Urea 1st time in world by number 1 coop #IFFCO. Appreciated i…,0,56,no url
2489,Unknow,environment,Manufacturing/Construction,Chemicals,JaySriv80235971,Thu Feb 18 10:58:15 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,7,no url
2490,Unknow,environment,Manufacturing/Construction,Chemicals,indiansailor123,Thu Feb 18 10:58:51 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,335,no url
2491,India,environment,Manufacturing/Construction,Chemicals,himansh72927707,Thu Feb 18 11:02:27 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,47,no url
2492,India,environment,Manufacturing/Construction,Chemicals,Viraj42377467,Thu Feb 18 12:03:55 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,131,no url
2493,Unknow,environment,Manufacturing/Construction,Chemicals,vicky_forever00,Thu Feb 18 12:12:27 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,61,no url
2494,India,environment,Manufacturing/Construction,Chemicals,netre3rd,Thu Feb 18 12:34:05 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,39,no url
2495,Unknow,environment,Manufacturing/Construction,Chemicals,ChopadeMangesh,Thu Feb 18 13:10:39 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,57,no url
2496,Unknow,environment,Manufacturing/Construction,Chemicals,bksharan025,Thu Feb 18 13:17:57 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,62,no url
2497,Unknow,environment,Manufacturing/Construction,Chemicals,javascriptkit,Thu Feb 18 13:26:23 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,25,no url
2498,India,environment,Manufacturing/Construction,Chemicals,prashanth_nam,Thu Feb 18 13:59:49 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,10,no url
2499,India,environment,Manufacturing/Construction,Chemicals,swayam004,Thu Feb 18 14:03:48 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,10,no url
2500,India,environment,Manufacturing/Construction,Chemicals,adityac_70,Thu Feb 18 14:28:01 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,24,no url
2501,Unknow,environment,Manufacturing/Construction,Chemicals,Champ2020Stock,Thu Feb 18 14:56:16 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,202,no url
2502,Unknow,environment,Manufacturing/Construction,Chemicals,SettleNevermore,Thu Feb 18 15:41:32 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,21,no url
2503,Unknow,environment,Manufacturing/Construction,Chemicals,RRK3888,Thu Feb 18 15:43:20 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,40,no url
2504,India,environment,Manufacturing/Construction,Chemicals,sourav_1995,Thu Feb 18 10:39:14 +0000 2021,RT @Pritesh7994: NOCIL enjoys monopoly business. Only two companies are leaders in world for rubber chemicals. NOCIL (India) and Sunshine (…,0,164,no url
